feature_pair,correlation_coefficient
"('amplitude__autocorrelation__lag_2', 'amplitude__fft_aggregated__aggtype_""centroid""')",-0.9157528774429655
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.0')",0.9157271856056044
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.6')",0.9154744160368521
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.6', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.6')",0.9154715667142288
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""max""', 'amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.6')",0.915469166060286
"('amplitude__ar_coefficient__coeff_6__k_10', 'amplitude__ar_coefficient__coeff_9__k_10')",-0.9154035577371765
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""min""', 'amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.0')",0.9151523502019419
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.0', 'amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.2')",0.9151182006506828
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.6', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.4')",0.9148772598304925
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.0', 'amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0')",0.9148214423492899
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.6')",0.9147812815925513
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.2', 'amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.2')",0.9146354166489429
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0', 'amplitude__root_mean_square')",0.9145189129800791
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0', 'amplitude__standard_deviation')",0.9145189129800791
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4', 'amplitude__quantile__q_0.2')",-0.9141827822675953
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.0')",0.9141626390627416
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""max""', 'amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.0')",0.9141299017135062
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.4', 'amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.0')",0.914125277121523
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""max""', 'amplitude__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""var""')",0.913935070564682
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""var""', 'amplitude__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""var""')",0.9136661244096267
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""max""', 'amplitude__linear_trend__attr_""stderr""')",0.9135907455682337
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""max""', 'amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.0')",0.9135686880104507
"('amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.0', 'amplitude__standard_deviation')",0.9134395635787053
"('amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.0', 'amplitude__root_mean_square')",0.913439563578705
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""max""', 'amplitude__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""var""')",0.9132679591045847
"('amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.0', 'amplitude__quantile__q_0.1')",-0.9132050000249196
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.2', 'amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.2')",0.9131609570633537
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""max""', 'amplitude__quantile__q_0.2')",-0.913127594489285
"('amplitude__ar_coefficient__coeff_2__k_10', 'amplitude__ar_coefficient__coeff_8__k_10')",0.9130693014949901
"('amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.0', 'amplitude__quantile__q_0.2')",-0.9129216712141212
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.2', 'amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.4')",0.9126584504377682
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.0')",0.9126442888967712
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""min""', 'amplitude__quantile__q_0.2')",-0.9126008471171974
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""max""', 'amplitude__standard_deviation')",0.9125003710625639
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""max""', 'amplitude__root_mean_square')",0.9125003710625638
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""var""', 'amplitude__linear_trend__attr_""stderr""')",0.9124970349206983
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""max""', 'amplitude__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""max""')",0.9123735854266133
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.0', 'amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.4')",0.9123445471751719
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.2', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.0')",0.9123344203856752
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.0')",0.9122364875318985
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.4')",0.9119755684666297
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""min""', 'amplitude__linear_trend__attr_""stderr""')",0.9119672599559302
"('amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.6', 'amplitude__quantile__q_0.1')",-0.911808671081747
"('amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.0', 'amplitude__quantile__q_0.8')",0.9117574892051253
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.6', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.2')",0.9116554258869033
"('amplitude__index_mass_quantile__q_0.4', 'amplitude__index_mass_quantile__q_0.6')",0.9115624078355488
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.2__ql_0.0', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.8')",0.9114284379340875
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""min""', 'amplitude__standard_deviation')",0.9110716180864213
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""min""', 'amplitude__root_mean_square')",0.9110716180864213
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""min""', 'amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.0')",0.9108845855483853
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.0', 'amplitude__quantile__q_0.7')",0.9108598334300867
"('amplitude__agg_linear_trend__attr_""rvalue""__chunk_len_50__f_agg_""max""', 'amplitude__agg_linear_trend__attr_""rvalue""__chunk_len_50__f_agg_""var""')",0.9108284524693022
"('amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.0', 'amplitude__quantile__q_0.1')",-0.9105188451379248
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.4')",0.9104172869984413
"('amplitude__cwt_coefficients__coeff_12__w_20__widths_(2, 5, 10, 20)', 'amplitude__cwt_coefficients__coeff_5__w_20__widths_(2, 5, 10, 20)')",0.9103274187926941
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""min""', 'amplitude__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""var""')",0.9103259817587668
"('amplitude__cwt_coefficients__coeff_1__w_10__widths_(2, 5, 10, 20)', 'amplitude__cwt_coefficients__coeff_3__w_10__widths_(2, 5, 10, 20)')",0.91017046157413
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.4')",0.9101204347566043
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4', 'amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.6')",0.9099162908563553
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.0', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.4')",0.9098776709662776
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.0', 'amplitude__linear_trend__attr_""stderr""')",0.9097977073201076
"('amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.0', 'amplitude__quantile__q_0.9')",0.9097677165575927
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.0')",0.9095649373913478
"('amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.0', 'amplitude__linear_trend__attr_""stderr""')",0.9094796918143334
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.4', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.0')",0.9093936911828365
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.0')",0.9093828620085187
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2', 'amplitude__quantile__q_0.3')",-0.9093159162141227
"('amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.0', 'amplitude__quantile__q_0.9')",0.9093113961039879
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0')",0.9093111476260815
"('amplitude__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""var""', 'amplitude__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""var""')",0.909286970828566
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.4')",0.9092739037138702
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.0', 'amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4')",0.9090617299193661
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.0')",0.9090480557197995
"('amplitude__matrix_profile__feature_""25""__threshold_0.98', 'amplitude__matrix_profile__feature_""75""__threshold_0.98')",0.9087846834232823
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""max""', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.6')",0.9086118295043177
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""min""', 'amplitude__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""')",0.908535926128498
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""var""', 'amplitude__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""var""')",0.9085303121789945
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.2', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.2')",0.9085126125010005
"('amplitude__ar_coefficient__coeff_5__k_10', 'amplitude__ar_coefficient__coeff_9__k_10')",0.9084840885295168
"('amplitude__abs_energy', 'amplitude__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""max""')",0.9083940835017034
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""max""', 'amplitude__variance')",0.9083809457153699
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.4')",0.9083360878895769
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.2', 'amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.4')",0.9083201181337586
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.6', 'amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0')",0.9082613938806252
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.2', 'amplitude__quantile__q_0.9')",0.9082228563205067
"('amplitude__ar_coefficient__coeff_1__k_10', 'amplitude__ar_coefficient__coeff_3__k_10')",0.908028708209832
"('amplitude__cwt_coefficients__coeff_4__w_10__widths_(2, 5, 10, 20)', 'amplitude__cwt_coefficients__coeff_8__w_10__widths_(2, 5, 10, 20)')",0.9078627206693757
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.4')",0.9077735545594374
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.6')",0.9077123083025807
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""var""', 'amplitude__root_mean_square')",0.9075605908111001
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""var""', 'amplitude__standard_deviation')",0.9075605908110997
"('amplitude__abs_energy', 'amplitude__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""min""')",0.9074463643248993
"('amplitude__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""min""', 'amplitude__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""var""')",-0.9074349266999675
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""min""', 'amplitude__variance')",0.9074310143659204
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0', 'amplitude__variance')",0.9067469096328845
"('amplitude__mean_abs_change', 'amplitude__variance')",0.9067469096328845
"('amplitude__abs_energy', 'amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0')",0.9067338192967989
"('amplitude__abs_energy', 'amplitude__mean_abs_change')",0.9067338192967989
"('amplitude__absolute_sum_of_changes', 'amplitude__variance')",0.9067162933679843
"('amplitude__abs_energy', 'amplitude__absolute_sum_of_changes')",0.9067032779960814
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""min""', 'amplitude__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""var""')",0.9065962118792463
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.2', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.6')",0.9065407101436466
"('amplitude__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""max""', 'amplitude__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""min""')",-0.9064969170496753
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.4')",0.9064522590732357
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.2', 'amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.2')",0.9063892753552039
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""min""', 'amplitude__quantile__q_0.8')",0.9062078477770351
"('amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.2', 'amplitude__quantile__q_0.7')",0.9061666160340144
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.2', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.4')",0.9059671095456823
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.0', 'amplitude__quantile__q_0.3')",-0.9058833711433618
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.6', 'amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0')",0.905880361134769
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.4')",0.9058608557614929
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.2', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.2')",0.905852360170809
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.2', 'amplitude__linear_trend__attr_""stderr""')",0.9057835442877763
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""max""', 'amplitude__quantile__q_0.8')",0.9057072063302977
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.0', 'amplitude__quantile__q_0.2')",-0.9056199659764848
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0')",0.9054253382308889
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.2', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.2')",0.9053182440288314
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.2', 'amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.2')",0.9051864317936111
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""min""', 'amplitude__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""var""')",-0.9051583555232025
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.0', 'amplitude__root_mean_square')",0.9051163072510882
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.0', 'amplitude__standard_deviation')",0.9051163072510879
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""mean""', 'amplitude__quantile__q_0.3')",-0.9050095336321399
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.2', 'amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0')",0.9048726169782519
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""max""', 'amplitude__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""var""')",0.9048419904528917
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2')",0.9048142976827709
"('amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.0', 'amplitude__standard_deviation')",0.9047798104321755
"('amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.0', 'amplitude__root_mean_square')",0.9047798104321755
"('amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.0', 'amplitude__quantile__q_0.2')",-0.904752744269388
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""max""', 'amplitude__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""min""')",-0.9047194134106942
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.4')",0.9045850076960983
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.0')",0.9045471556526959
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0', 'amplitude__quantile__q_0.2')",-0.9044212462432136
"('amplitude__mean_abs_change', 'amplitude__quantile__q_0.2')",-0.9044212462432136
"('amplitude__absolute_sum_of_changes', 'amplitude__quantile__q_0.2')",-0.9044053419789136
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0')",0.90428607244128
"('amplitude__quantile__q_0.3', 'amplitude__quantile__q_0.9')",-0.9042304277061979
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2', 'amplitude__quantile__q_0.7')",0.9042239558811562
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.2')",0.9041855786869739
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.0', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.6')",0.9041467129082835
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.0', 'amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.0')",0.904100815321562
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_50__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.0')",0.9040372989980051
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.2', 'amplitude__quantile__q_0.1')",-0.9039764155845705
"('amplitude__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""max""', 'amplitude__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""var""')",0.903910433160795
"('amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.0', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.6')",0.9037992615616223
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.6', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.2')",0.9037957966206589
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""var""', 'amplitude__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min""')",-0.9037463642104167
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.2', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.2')",0.9035996818468894
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.0', 'amplitude__quantile__q_0.8')",0.9034861364187218
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""mean""', 'amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2')",0.9034781658362516
"('amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.2', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.2')",0.9033260090172088
"('amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.2', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.4')",0.9032744351099752
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.0')",0.9032410977907179
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.6', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.0')",0.9030624289282922
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.0')",0.9029469228659966
"('amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.0', 'amplitude__quantile__q_0.8')",0.9029389501930369
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.0', 'amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.6')",0.9029307025948036
"('amplitude__quantile__q_0.3', 'amplitude__root_mean_square')",-0.9027601521133364
"('amplitude__quantile__q_0.3', 'amplitude__standard_deviation')",-0.902760152113336
"('amplitude__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""var""', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.0')",0.9026808902039958
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.4', 'amplitude__quantile__q_0.2')",-0.9024239071621479
"('amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.2', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.6')",0.9024138419904628
"('amplitude__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.0', 'amplitude__quantile__q_0.9')",0.9023494455509062
"('amplitude__cwt_coefficients__coeff_10__w_20__widths_(2, 5, 10, 20)', 'amplitude__cwt_coefficients__coeff_4__w_20__widths_(2, 5, 10, 20)')",0.9022179350655383
"('amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.2', 'amplitude__quantile__q_0.3')",-0.9019948031518156
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""min""', 'amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.6')",0.9019293832374736
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.2', 'amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.0')",0.90191704680987
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.2', 'amplitude__root_mean_square')",0.9016090376802556
"('amplitude__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.2', 'amplitude__standard_deviation')",0.9016090376802556
"('amplitude__benford_correlation', 'amplitude__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.2')",-0.9014858229998625
"('amplitude__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""var""', 'amplitude__variance')",0.9014230075444258
