id,datetime,station,channel,event_mseed,filename,label
676,2017-10-19 12:00:22.788,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171019 1200 22.788000.mseed,20171019 1200 22.788000.mseed,0
676,2017-10-19 12:00:23.352,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171019 1200 23.352000.mseed,20171019 1200 23.352000.mseed,0
676,2017-10-19 12:00:23.943,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171019 1200 23.943000.mseed,20171019 1200 23.943000.mseed,0
677,2017-10-19 12:01:18.787,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171019 1201 18.787000.mseed,20171019 1201 18.787000.mseed,0
677,2017-10-19 12:01:19.268,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171019 1201 19.268000.mseed,20171019 1201 19.268000.mseed,0
677,2017-10-19 12:01:19.800,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171019 1201 19.800000.mseed,20171019 1201 19.800000.mseed,0
677,2017-10-19 12:01:20.176,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171019 1201 20.176000.mseed,20171019 1201 20.176000.mseed,0
677,2017-10-19 12:01:20.214,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171019 1201 20.214000.mseed,20171019 1201 20.214000.mseed,0
678,2017-10-19 12:02:12.570,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171019 1202 12.570000.mseed,20171019 1202 12.570000.mseed,0
678,2017-10-19 12:02:12.221,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171019 1202 12.221000.mseed,20171019 1202 12.221000.mseed,0
678,2017-10-19 12:02:11.924,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171019 1202 11.924000.mseed,20171019 1202 11.924000.mseed,0
678,2017-10-19 12:02:11.414,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171019 1202 11.414000.mseed,20171019 1202 11.414000.mseed,0
678,2017-10-19 12:02:10.861,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171019 1202 10.861000.mseed,20171019 1202 10.861000.mseed,0
679,2017-10-19 12:06:39.451,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171019 1206 39.451000.mseed,20171019 1206 39.451000.mseed,0
679,2017-10-19 12:06:39.918,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171019 1206 39.918000.mseed,20171019 1206 39.918000.mseed,0
679,2017-10-19 12:06:40.489,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171019 1206 40.489000.mseed,20171019 1206 40.489000.mseed,3
679,2017-10-19 12:06:40.840,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171019 1206 40.840000.mseed,20171019 1206 40.840000.mseed,0
679,2017-10-19 12:06:40.881,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171019 1206 40.881000.mseed,20171019 1206 40.881000.mseed,0
680,2017-10-19 12:12:48.847,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171019 1212 48.847000.mseed,20171019 1212 48.847000.mseed,0
680,2017-10-19 12:12:48.548,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171019 1212 48.548000.mseed,20171019 1212 48.548000.mseed,0
680,2017-10-19 12:12:48.911,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171019 1212 48.911000.mseed,20171019 1212 48.911000.mseed,0
680,2017-10-19 12:12:47.413,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171019 1212 47.413000.mseed,20171019 1212 47.413000.mseed,0
680,2017-10-19 12:12:47.896,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171019 1212 47.896000.mseed,20171019 1212 47.896000.mseed,0
681,2017-10-19 12:13:36.006,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171019 1213 36.006000.mseed,20171019 1213 36.006000.mseed,0
681,2017-10-19 12:13:36.488,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171019 1213 36.488000.mseed,20171019 1213 36.488000.mseed,0
681,2017-10-19 12:13:37.157,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171019 1213 37.157000.mseed,20171019 1213 37.157000.mseed,0
681,2017-10-19 12:13:37.418,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171019 1213 37.418000.mseed,20171019 1213 37.418000.mseed,0
681,2017-10-19 12:13:37.503,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171019 1213 37.503000.mseed,20171019 1213 37.503000.mseed,0
682,2017-10-19 12:14:24.018,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171019 1214 24.018000.mseed,20171019 1214 24.018000.mseed,0
682,2017-10-19 12:14:23.665,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171019 1214 23.665000.mseed,20171019 1214 23.665000.mseed,0
682,2017-10-19 12:14:24.090,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171019 1214 24.090000.mseed,20171019 1214 24.090000.mseed,0
682,2017-10-19 12:14:22.810,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171019 1214 22.810000.mseed,20171019 1214 22.810000.mseed,0
682,2017-10-19 12:14:23.187,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171019 1214 23.187000.mseed,20171019 1214 23.187000.mseed,0
683,2017-10-19 12:14:51.442,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171019 1214 51.442000.mseed,20171019 1214 51.442000.mseed,0
683,2017-10-19 12:14:51.956,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171019 1214 51.956000.mseed,20171019 1214 51.956000.mseed,0
683,2017-10-19 12:14:52.615,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171019 1214 52.615000.mseed,20171019 1214 52.615000.mseed,0
683,2017-10-19 12:14:52.922,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171019 1214 52.922000.mseed,20171019 1214 52.922000.mseed,0
683,2017-10-19 12:14:53.385,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171019 1214 53.385000.mseed,20171019 1214 53.385000.mseed,0
684,2017-10-19 12:33:25.861,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171019 1233 25.861000.mseed,20171019 1233 25.861000.mseed,0
684,2017-10-19 12:33:26.257,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171019 1233 26.257000.mseed,20171019 1233 26.257000.mseed,0
684,2017-10-19 12:33:26.456,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171019 1233 26.456000.mseed,20171019 1233 26.456000.mseed,0
684,2017-10-19 12:33:26.481,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171019 1233 26.481000.mseed,20171019 1233 26.481000.mseed,0
685,2017-10-19 12:35:42.099,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171019 1235 42.099000.mseed,20171019 1235 42.099000.mseed,0
685,2017-10-19 12:35:42.035,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171019 1235 42.035000.mseed,20171019 1235 42.035000.mseed,0
685,2017-10-19 12:35:40.645,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171019 1235 40.645000.mseed,20171019 1235 40.645000.mseed,0
685,2017-10-19 12:35:41.142,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171019 1235 41.142000.mseed,20171019 1235 41.142000.mseed,0
685,2017-10-19 12:35:41.770,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171019 1235 41.770000.mseed,20171019 1235 41.770000.mseed,0
686,2017-10-19 12:46:50.405,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171019 1246 50.405000.mseed,20171019 1246 50.405000.mseed,0
686,2017-10-19 12:46:50.808,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171019 1246 50.808000.mseed,20171019 1246 50.808000.mseed,0
686,2017-10-19 12:46:51.398,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171019 1246 51.398000.mseed,20171019 1246 51.398000.mseed,3
686,2017-10-19 12:46:51.690,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171019 1246 51.690000.mseed,20171019 1246 51.690000.mseed,0
686,2017-10-19 12:46:51.733,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171019 1246 51.733000.mseed,20171019 1246 51.733000.mseed,0
687,2017-10-19 12:59:16.473,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171019 1259 16.473000.mseed,20171019 1259 16.473000.mseed,0
687,2017-10-19 12:59:16.989,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171019 1259 16.989000.mseed,20171019 1259 16.989000.mseed,0
687,2017-10-19 12:59:17.395,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171019 1259 17.395000.mseed,20171019 1259 17.395000.mseed,0
687,2017-10-19 12:59:17.419,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171019 1259 17.419000.mseed,20171019 1259 17.419000.mseed,0
688,2017-10-19 13:02:27.882,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171019 1302 27.882000.mseed,20171019 1302 27.882000.mseed,0
688,2017-10-19 13:02:27.848,REND,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\REND\20171019 1302 27.848000.mseed,20171019 1302 27.848000.mseed,0
688,2017-10-19 13:02:27.648,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171019 1302 27.648000.mseed,20171019 1302 27.648000.mseed,3
688,2017-10-19 13:02:26.758,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171019 1302 26.758000.mseed,20171019 1302 26.758000.mseed,0
688,2017-10-19 13:02:26.199,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171019 1302 26.199000.mseed,20171019 1302 26.199000.mseed,0
688,2017-10-19 13:02:27.299,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171019 1302 27.299000.mseed,20171019 1302 27.299000.mseed,3
689,2017-10-19 13:05:24.800,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171019 1305 24.800000.mseed,20171019 1305 24.800000.mseed,0
689,2017-10-19 13:05:25.372,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171019 1305 25.372000.mseed,20171019 1305 25.372000.mseed,0
689,2017-10-19 13:05:25.998,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171019 1305 25.998000.mseed,20171019 1305 25.998000.mseed,0
689,2017-10-19 13:05:26.336,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171019 1305 26.336000.mseed,20171019 1305 26.336000.mseed,0
690,2017-10-19 13:19:30.733,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171019 1319 30.733000.mseed,20171019 1319 30.733000.mseed,0
690,2017-10-19 13:19:30.401,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171019 1319 30.401000.mseed,20171019 1319 30.401000.mseed,0
690,2017-10-19 13:19:29.472,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171019 1319 29.472000.mseed,20171019 1319 29.472000.mseed,0
690,2017-10-19 13:19:28.990,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171019 1319 28.990000.mseed,20171019 1319 28.990000.mseed,0
690,2017-10-19 13:19:30.081,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171019 1319 30.081000.mseed,20171019 1319 30.081000.mseed,0
691,2017-10-19 13:19:09.111,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171019 1319 09.111000.mseed,20171019 1319 09.111000.mseed,0
691,2017-10-19 13:19:09.608,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171019 1319 09.608000.mseed,20171019 1319 09.608000.mseed,0
691,2017-10-19 13:19:10.214,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171019 1319 10.214000.mseed,20171019 1319 10.214000.mseed,0
691,2017-10-19 13:19:10.609,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171019 1319 10.609000.mseed,20171019 1319 10.609000.mseed,0
691,2017-10-19 13:19:10.752,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171019 1319 10.752000.mseed,20171019 1319 10.752000.mseed,0
692,2017-10-19 13:22:24.557,REND,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\REND\20171019 1322 24.557000.mseed,20171019 1322 24.557000.mseed,0
692,2017-10-19 13:22:24.331,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171019 1322 24.331000.mseed,20171019 1322 24.331000.mseed,0
692,2017-10-19 13:22:24.210,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171019 1322 24.210000.mseed,20171019 1322 24.210000.mseed,0
692,2017-10-19 13:22:23.858,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171019 1322 23.858000.mseed,20171019 1322 23.858000.mseed,0
692,2017-10-19 13:22:22.776,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171019 1322 22.776000.mseed,20171019 1322 22.776000.mseed,0
692,2017-10-19 13:22:23.385,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171019 1322 23.385000.mseed,20171019 1322 23.385000.mseed,0
693,2017-10-19 13:30:49.506,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171019 1330 49.506000.mseed,20171019 1330 49.506000.mseed,0
693,2017-10-19 13:30:50.111,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171019 1330 50.111000.mseed,20171019 1330 50.111000.mseed,0
693,2017-10-19 13:30:50.441,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171019 1330 50.441000.mseed,20171019 1330 50.441000.mseed,0
693,2017-10-19 13:30:50.443,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171019 1330 50.443000.mseed,20171019 1330 50.443000.mseed,0
694,2017-10-19 13:41:52.850,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171019 1341 52.850000.mseed,20171019 1341 52.850000.mseed,0
694,2017-10-19 13:41:52.899,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171019 1341 52.899000.mseed,20171019 1341 52.899000.mseed,0
694,2017-10-19 13:41:52.508,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171019 1341 52.508000.mseed,20171019 1341 52.508000.mseed,0
694,2017-10-19 13:41:51.383,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171019 1341 51.383000.mseed,20171019 1341 51.383000.mseed,0
694,2017-10-19 13:41:51.955,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171019 1341 51.955000.mseed,20171019 1341 51.955000.mseed,0
695,2017-10-19 13:42:54.389,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171019 1342 54.389000.mseed,20171019 1342 54.389000.mseed,0
695,2017-10-19 13:42:54.909,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171019 1342 54.909000.mseed,20171019 1342 54.909000.mseed,0
695,2017-10-19 13:42:55.464,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171019 1342 55.464000.mseed,20171019 1342 55.464000.mseed,0
695,2017-10-19 13:42:55.771,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171019 1342 55.771000.mseed,20171019 1342 55.771000.mseed,0
696,2017-10-19 13:43:45.178,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171019 1343 45.178000.mseed,20171019 1343 45.178000.mseed,0
696,2017-10-19 13:43:45.722,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171019 1343 45.722000.mseed,20171019 1343 45.722000.mseed,0
696,2017-10-19 13:43:46.281,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171019 1343 46.281000.mseed,20171019 1343 46.281000.mseed,0
696,2017-10-19 13:43:46.610,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171019 1343 46.610000.mseed,20171019 1343 46.610000.mseed,0
696,2017-10-19 13:43:46.731,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171019 1343 46.731000.mseed,20171019 1343 46.731000.mseed,0
697,2017-10-19 13:50:29.814,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171019 1350 29.814000.mseed,20171019 1350 29.814000.mseed,0
697,2017-10-19 13:50:29.608,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171019 1350 29.608000.mseed,20171019 1350 29.608000.mseed,0
697,2017-10-19 13:50:28.310,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171019 1350 28.310000.mseed,20171019 1350 28.310000.mseed,0
697,2017-10-19 13:50:28.738,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171019 1350 28.738000.mseed,20171019 1350 28.738000.mseed,0
697,2017-10-19 13:50:29.265,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171019 1350 29.265000.mseed,20171019 1350 29.265000.mseed,0
698,2017-10-19 13:56:22.685,ABNG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\ABNG\20171019 1356 22.685000.mseed,20171019 1356 22.685000.mseed,0
698,2017-10-19 13:56:23.309,CEGI,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\CEGI\20171019 1356 23.309000.mseed,20171019 1356 23.309000.mseed,0
698,2017-10-19 13:56:23.870,TMKS,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\TMKS\20171019 1356 23.870000.mseed,20171019 1356 23.870000.mseed,0
698,2017-10-19 13:56:24.196,PSAG,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\PSAG\20171019 1356 24.196000.mseed,20171019 1356 24.196000.mseed,0
698,2017-10-19 13:56:24.486,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171019 1356 24.486000.mseed,20171019 1356 24.486000.mseed,0
699,2017-10-19 14:03:07.225,YHKR,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\YHKR\20171019 1403 07.225000.mseed,20171019 1403 07.225000.mseed,0
699,2017-10-19 14:03:07.434,REND,EHZ,D:\Project\pick-agung\join_output\filtering_0-0Hz_resample_50Hz_duration_20second\REND\20171019 1403 07.434000.mseed,20171019 1403 07.434000.mseed,0
